1785,2011,100/01/07,17:28:22,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,100/01/07
1785,2011,100/02/09,18:14:22,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,100/02/09
1785,2011,100/03/09,15:52:12,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,100/03/09
1785,2011,100/03/18,16:27:24,倪惠敏,總經理室資深特別助理,06-5110123#6606,董事會決議盈餘分派案,第 14 款,100/03/18
1785,2011,100/03/18,16:27:52,倪惠敏,總經理室資深特別助理,06-5110123#6606,本公司董事會決議盈餘轉增資發行新股,第 11 款,100/03/18
1785,2011,100/03/18,18:33:13,倪惠敏,總經理室資深特別助理,06-5110123#6606,公告本公司董事會決議透過第三地區間接對大陸投資,第 20 款,100/03/18
1785,2011,100/04/08,15:36:03,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,100/04/08
1785,2011,100/05/09,15:50:58,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,100/05/09
1785,2011,100/05/18,17:51:27,倪惠敏,總經理室資深特別助理,06-5110123#6606,董事會決議發行海外無擔保可轉換公司債,第 11 款,100/05/18
1785,2011,100/06/09,17:26:38,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,100/06/09
1785,2011,100/07/15,17:25:31,倪惠敏,總經理室資深特別助理,06-5110123#6606,公告本公司董事會決議訂定除權、息基準日,第 14 款,100/07/15
1785,2011,100/07/15,17:26:43,倪惠敏,總經理室資深特別助理,06-5110123#6606,"公告本公司董事會決議與日揚電子科技(上海)有限公司
於大陸地區成立合資公司",第 20 款,100/07/15
1785,2011,100/07/15,17:27:32,倪惠敏,總經理室資深特別助理,06-5110123#6606,公告本公司大陸投資事業合併及投資架構調整,第 20 款,100/07/15
1785,2011,100/09/09,18:36:23,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,100/09/09
1785,2011,100/10/25,18:01:04,倪惠敏,總經理室資深特別助理,06-5110123#6606,"公告本公司之子公司德揚科技（股）董事會決議透過新設立第
三地區(薩摩亞)公司投資大陸公司",第 20 款,100/10/25
1785,2011,100/10/25,18:01:41,倪惠敏,總經理室資深特別助理,06-5110123#6606,"公告更正7月15日本公司董事會決議與日揚電子科技(上海)
有限公司於大陸地區成立合資公司改採由子公司德揚科技股
份有限公司透過薩摩亞公司於大陸投資設立上海子公司",第 20 款,100/10/25
1785,2011,100/10/25,19:04:11,倪惠敏,總經理室資深特別助理,06-5110123#6606,"更正100/10/25本公司之子公司德揚科技（股）董事會決議
透過新設立第三地區(薩摩亞)公司投資大陸公司之公告投審
會核准赴大陸地區投資總額",第 20 款,100/10/25
1785,2011,100/12/16,18:00:02,倪惠敏,總經理室資深特別助理,06-5110123#6606,公告本公司庫藏股辦理註銷減資,第 11 款,100/12/16
1785,2011,100/12/16,18:02:19,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司董事會通過與持股100%之子公司光和稀有材料
工業股份有限公司之簡易合併案",第 11 款,100/12/16
1785,2012,101/02/09,17:42:35,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,101/02/09
1785,2012,101/03/09,17:52:15,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,101/03/09
1785,2012,101/03/16,19:24:40,倪惠敏,總經理室資深特別助理,06-5110123#6606,董事會決議盈餘分派案,第 14 款,101/03/16
1785,2012,101/03/16,19:25:27,倪惠敏,總經理室資深特別助理,06-5110123#6606,本公司董事會決議盈餘轉增資發行新股,第 11 款,101/03/16
1785,2012,101/03/16,19:27:13,倪惠敏,總經理室資深特別助理,06-5110123#6606,公告本公司庫藏股辦理註銷減資,第 11 款,101/03/16
1785,2012,101/04/09,18:59:29,倪惠敏,總經理室資深特別助理,06-5110123#6606,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,101/04/09
1785,2012,101/07/24,15:15:29,倪惠敏,總經理室資深特別助理,06-5110123#6606,公告本公司董事會決議訂定除權、息基準日,第 14 款,101/07/24
1785,2012,101/08/06,18:22:46,倪惠敏,總經理室資深特別助理,06-5110123#6650,公告本公司調整股東配股及配息率,第 14 款,101/08/06
1785,2012,101/08/30,16:22:05,倪惠敏,總經理室資深特別助理,06-5110123#6650,公告本公司董事會通過發行無擔保普通公司債,第 11 款,101/08/30
1785,2012,101/10/09,17:50:41,倪惠敏,總經理室資深特別助理,06-5110123#6650,"本公司從事衍生性商品交易係規避存貨價格變動風險,茲因國
際貴金屬價格持續上揚因此受惠於實體貴金屬存貨價值產生未實
現之利益,相對地避險性衍生性商品交易亦產生未實現損失之說明",第 20 款,101/10/09
1785,2012,101/12/20,16:24:17,倪惠敏,總經理室資深特別助理,06-5110123#6650,公告本公司董事會決議註銷庫藏股,第 11 款,101/12/20
1785,2013,102/03/22,18:15:35,倪惠敏,總經理室資深特別助理,06-5110123#6650,董事會決議股利分派,第 14 款,102/03/22
1785,2013,102/03/22,18:30:26,倪惠敏,總經理室資深特別助理,06-5110123#6650,公告本公司董事會決議註銷庫藏股,第 11 款,102/03/22
1785,2013,102/05/09,16:57:56,倪惠敏,總經理室資深特別助理,06-5110123#6650,公告本公司董事會通過發行無擔保普通公司債,第 11 款,102/05/09
1785,2013,102/05/09,17:55:03,倪惠敏,總經理室資深特別助理,06-5110123#6650,"本公司從事衍生性商品交易茲因國際貴金屬價格變動,實體貴
金屬存貨價值及相對衍生性商品交易產生未實現之損益說明,綜合
光洋集團實體存貨及衍生性商品整體產生未實現損失58,715仟元.",第 20 款,102/05/09
1785,2013,102/06/07,16:31:03,倪惠敏,總經理室資深特別助理,06-5110123#6650,"本公司從事衍生性商品交易茲因國際貴金屬價格變動,實體貴
金屬存貨價值及相對衍生性商品交易產生未實現之損益說明,綜合
光洋集團實體存貨及衍生性商品整體產生未實現損失63,097仟元.",第 20 款,102/06/07
1785,2013,102/07/09,17:08:02,倪惠敏,總經理室資深特別助理,06-5110123#6650,"本公司從事衍生性商品交易茲因國際貴金屬價格變動,實體貴
金屬存貨價值及相對衍生性商品交易產生未實現之損益說明,綜合
光洋集團實體存貨及衍生性商品整體產生未實現損失152,480仟元",第 20 款,102/07/09
1785,2013,102/07/12,15:16:15,倪惠敏,總經理室資深特別助理,06-5110123#6650,公告本公司董事會決議訂定除息基準日,第 14 款,102/07/12
1785,2013,102/07/18,13:41:42,倪惠敏,總經理室資深特別助理,06-5110123#6650,公告本公司調整股東配息率,第 14 款,102/07/18
1785,2013,102/08/09,17:08:48,倪惠敏,總經理室資深特別助理,06-5110123#6650,"本公司從事衍生性商品交易茲因國際貴金屬價格變動,實體貴
金屬存貨價值及相對衍生性商品交易產生未實現之損益說明,綜合
光洋集團實體存貨及衍生性商品整體產生未實現損失61,143仟元.",第 20 款,102/08/09
1785,2013,102/09/09,18:06:02,陳裕明,財務資訊中心副處長,06-5110123#6610,"本公司從事衍生性商品交易茲因國際貴金屬價格變動,實體貴
金屬存貨價值及相對衍生性商品交易產生未實現之損益說明,綜合
光洋集團實體存貨及衍生性商品整體產生未實現損失63,309仟元.",第 20 款,102/09/09
1785,2014,103/01/09,16:52:25,陳裕明,財務資訊中心副處長,06-5110123#6610,"補充說明本公司於102年5月9日公告董事會決議發行無擔保
普通公司債",第 11 款,103/01/09
1785,2014,103/01/21,16:54:49,陳裕明,財務資訊中心副處長,06-5110123#6610,"補充說明本公司於102年5月9日公告董事會決議發行無擔保
普通公司債",第 11 款,103/01/21
1785,2014,103/01/23,17:16:48,陳裕明,財務資訊中心副處長,06-5110123#6610,"依公開發行公司資金貸與及背書保證處理準則
第二十二條第一項第三款公告",第 23 款,103/01/23
1785,2014,103/03/17,18:25:59,陳裕明,財務資訊中心副處長,06-5110123#6610,董事會決議股利分派,第 14 款,103/03/17
1785,2014,103/06/27,16:59:42,陳裕明,財務資訊中心副處長,06-5110123#6610,股利分派經股東會決議有所變動者,第 14 款,103/06/27
1785,2014,103/07/11,16:04:50,陳裕明,財務資訊中心副處長,06-5110123#6610,公告本公司董事會決議訂定除息基準日,第 14 款,103/07/11
1785,2014,103/10/09,16:24:58,陳裕明,財務資訊中心副處長,06-5110123#6610,"本公司從事衍生性商品交易因國際貴金屬價格變動,實體貴金
屬存貨及訂單價值和相對衍生性商品交易產生未實現之損益說明,
光洋集團實體存貨及衍生性商品整體產生未實現利益22,056仟元.",第 20 款,103/10/09
1785,2014,103/11/04,17:48:16,陳裕明,財務資訊中心副處長,06-5110123#6610,"依公開發行公司資金貸與及背書保證處理準則
第二十二條第一項第三款公告",第 23 款,103/11/04
1785,2015,104/03/20,17:34:47,陳裕明,財務資訊中心副處長,06-5110123#6610,董事會決議股利分派,第 14 款,104/03/20
1785,2015,104/06/12,17:03:48,陳裕明,財務資訊中心副處長,06-5110123#6610,公告本公司董事會決議訂定除息基準日,第 14 款,104/06/12
1785,2015,104/08/07,16:53:43,陳裕明,財務資訊中心副處長,06-5110123#6610,"本公司從事衍生性商品交易因國際貴金屬價格變動,實體貴金
屬存貨及訂單價值和相對衍生性商品交易產生未實現之損益說明,
光洋集團實體存貨及衍生性商品整體產生未實現利益50,116仟元.",第 20 款,104/08/07
1785,2015,104/08/07,16:55:17,陳裕明,財務資訊中心副處長,06-5110123#6610,"依公開發行公司資金貸與及背書保證處理準則第二十二條第一項
第三款公告",第 23 款,104/08/07
1785,2015,104/09/09,16:50:54,陳裕明,財務資訊中心副處長,06-5110123#6610,"本公司從事衍生性商品交易因國際貴金屬價格變動,實體貴金
屬存貨及訂單價值和相對衍生性商品交易產生未實現之損益說明,
光洋集團實體存貨及衍生性商品整體產生未實現利益36,358仟元.",第 20 款,104/09/09
1785,2015,104/11/06,18:29:42,陳裕明,財務資訊中心副處長,06-5110123#6610,"依公開發行公司資金貸與及背書保證處理準則第二十二條
第一項第三款公告",第 23 款,104/11/06
1785,2015,104/12/29,15:19:28,陳裕明,財務資訊中心副處長,06-5110123#6610,"代本公司100%轉投資公司SOLAR INTERNATIONAL 
TECHNOLOGY (HK) LIMITED董事會決議通過與SOLAR 
APPLIED MATERIALS TECHNOLOGY (HK) LTD.簡易合併",第 11 款,104/12/29
1785,2016,105/03/08,17:28:35,陳裕明,財務資訊中心副處長,06-5110123#6610,公告本公司董事會決議取得不動產事宜,第 20 款,105/03/08
1785,2016,105/03/09,17:37:51,陳裕明,財務資訊中心副處長,06-5110123#6610,"本公司從事衍生性商品交易因國際貴金屬價格變動,實體貴金
屬存貨及訂單價值和相對衍生性商品交易產生未實現之損益說明,
光洋集團實體存貨及衍生性商品整體產生未實現利益31,885仟元.",第 20 款,105/03/09
1785,2016,105/03/31,17:07:10,陳裕明,財務資訊中心副處長,06-5110123#6610,本公司董事會決議不分派股利,第 14 款,105/03/31
1785,2016,105/04/08,18:29:41,陳裕明,財務資訊中心副處長,06-5110123#6610,"本公司從事衍生性商品交易因國際貴金屬價格變動,實體貴金
屬存貨及訂單價值和相對衍生性商品交易產生未實現之損益說明,
光洋集團實體存貨及衍生性商品整體產生未實現利益22,553仟元.",第 20 款,105/04/08
1785,2016,105/05/10,15:57:51,陳裕明,財務資訊中心副處長,06-5110123#6610,"本公司從事衍生性商品交易因國際貴金屬價格變動,實體貴金
屬存貨及訂單價值和相對衍生性商品交易產生未實現之損益說明,
光洋集團實體存貨及衍生性商品整體產生未實現利益22,553仟元.",第 20 款,105/05/10
1785,2016,105/05/10,17:43:21,陳裕明,財務資訊中心副處長,06-5110123#6610,"(更正)本公司從事衍生性商品交易因國際貴金屬價格變動,實
體貴金屬存貨及訂單價值和相對衍生性商品交易產生未實現之損
益說明,集團實體存貨及衍生性商品整體產生未實現利益11362仟元",第 20 款,105/05/10
1785,2016,105/07/20,19:09:42,黃啟峰,總經理,06-5110123#6208,公告本公司董事會決議私募發行普通股案,第 11 款,105/07/20
1785,2016,105/07/29,17:47:01,黃啟峰,總經理,06-5110123#6208,公告本公司董事會決議註銷庫藏股之減資基準日,第 11 款,105/07/29
1785,2016,105/11/13,21:29:15,黃啟峰,總經理,06-5110123#6208,本公司董事會決議不分派股利,第 14 款,105/11/11
